image_id,dataset,species,split,width,height,aspect_ratio,area
12054,SeaTurtleID2022,loggerhead turtle,train,163,210,0.7761904761904762,34230
12055,SeaTurtleID2022,loggerhead turtle,train,417,354,1.1779661016949152,147618
12056,SeaTurtleID2022,loggerhead turtle,train,444,460,0.9652173913043478,204240
12057,SeaTurtleID2022,loggerhead turtle,train,88,65,1.353846153846154,5720
12058,SeaTurtleID2022,loggerhead turtle,train,403,298,1.3523489932885906,120094
12059,SeaTurtleID2022,loggerhead turtle,train,193,170,1.1352941176470588,32810
12060,SeaTurtleID2022,loggerhead turtle,train,339,337,1.0059347181008902,114243
12061,SeaTurtleID2022,loggerhead turtle,train,383,460,0.8326086956521739,176180
12062,SeaTurtleID2022,loggerhead turtle,train,288,222,1.2972972972972974,63936
12063,SeaTurtleID2022,loggerhead turtle,train,199,147,1.3537414965986394,29253
12064,SeaTurtleID2022,loggerhead turtle,train,520,445,1.1685393258426966,231400
12065,SeaTurtleID2022,loggerhead turtle,train,63,40,1.575,2520
12066,SeaTurtleID2022,loggerhead turtle,train,165,126,1.3095238095238095,20790
12067,SeaTurtleID2022,loggerhead turtle,train,186,199,0.9346733668341709,37014
12068,SeaTurtleID2022,loggerhead turtle,train,397,293,1.3549488054607508,116321
12069,SeaTurtleID2022,loggerhead turtle,train,297,431,0.6890951276102089,128007
12070,SeaTurtleID2022,loggerhead turtle,train,362,350,1.0342857142857143,126700
12071,SeaTurtleID2022,loggerhead turtle,train,83,65,1.2769230769230768,5395
12072,SeaTurtleID2022,loggerhead turtle,train,364,424,0.8584905660377359,154336
12073,SeaTurtleID2022,loggerhead turtle,train,221,247,0.8947368421052632,54587
12074,SeaTurtleID2022,loggerhead turtle,train,223,248,0.8991935483870968,55304
12075,SeaTurtleID2022,loggerhead turtle,train,666,518,1.2857142857142858,344988
12076,SeaTurtleID2022,loggerhead turtle,train,317,258,1.2286821705426356,81786
12077,SeaTurtleID2022,loggerhead turtle,train,267,275,0.9709090909090909,73425
12078,SeaTurtleID2022,loggerhead turtle,train,200,154,1.2987012987012987,30800
12079,SeaTurtleID2022,loggerhead turtle,train,309,380,0.8131578947368421,117420
12080,SeaTurtleID2022,loggerhead turtle,train,172,141,1.2198581560283688,24252
12081,SeaTurtleID2022,loggerhead turtle,train,425,480,0.8854166666666666,204000
12082,SeaTurtleID2022,loggerhead turtle,train,209,223,0.9372197309417041,46607
12083,SeaTurtleID2022,loggerhead turtle,train,271,191,1.418848167539267,51761
12084,SeaTurtleID2022,loggerhead turtle,train,389,287,1.3554006968641115,111643
12085,SeaTurtleID2022,loggerhead turtle,train,188,147,1.2789115646258504,27636
12086,SeaTurtleID2022,loggerhead turtle,train,380,462,0.8225108225108225,175560
12087,SeaTurtleID2022,loggerhead turtle,train,129,131,0.9847328244274809,16899
12088,SeaTurtleID2022,loggerhead turtle,train,112,75,1.4933333333333334,8400
12089,SeaTurtleID2022,loggerhead turtle,train,52,39,1.3333333333333333,2028
12090,SeaTurtleID2022,loggerhead turtle,train,445,387,1.1498708010335916,172215
12091,SeaTurtleID2022,loggerhead turtle,train,145,78,1.858974358974359,11310
12092,SeaTurtleID2022,loggerhead turtle,train,354,355,0.9971830985915493,125670
12093,SeaTurtleID2022,loggerhead turtle,train,435,395,1.1012658227848102,171825
12094,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12095,SeaTurtleID2022,loggerhead turtle,train,462,384,1.203125,177408
12096,SeaTurtleID2022,loggerhead turtle,train,301,320,0.940625,96320
12097,SeaTurtleID2022,loggerhead turtle,train,191,240,0.7958333333333333,45840
12098,SeaTurtleID2022,loggerhead turtle,train,497,392,1.2678571428571428,194824
12099,SeaTurtleID2022,loggerhead turtle,train,191,164,1.1646341463414633,31324
12100,SeaTurtleID2022,loggerhead turtle,train,418,291,1.436426116838488,121638
12101,SeaTurtleID2022,loggerhead turtle,train,144,182,0.7912087912087912,26208
12102,SeaTurtleID2022,loggerhead turtle,train,202,226,0.8938053097345132,45652
12103,SeaTurtleID2022,loggerhead turtle,train,287,289,0.9930795847750865,82943
12104,SeaTurtleID2022,loggerhead turtle,train,468,420,1.1142857142857143,196560
12105,SeaTurtleID2022,loggerhead turtle,train,93,57,1.631578947368421,5301
12106,SeaTurtleID2022,loggerhead turtle,train,647,461,1.403470715835141,298267
12107,SeaTurtleID2022,loggerhead turtle,train,442,461,0.9587852494577006,203762
12108,SeaTurtleID2022,loggerhead turtle,train,296,314,0.9426751592356688,92944
12109,SeaTurtleID2022,loggerhead turtle,train,582,680,0.8558823529411764,395760
12110,SeaTurtleID2022,loggerhead turtle,train,137,100,1.37,13700
12111,SeaTurtleID2022,loggerhead turtle,train,472,326,1.4478527607361964,153872
12112,SeaTurtleID2022,loggerhead turtle,train,117,125,0.936,14625
12113,SeaTurtleID2022,loggerhead turtle,train,222,249,0.891566265060241,55278
12114,SeaTurtleID2022,loggerhead turtle,train,341,282,1.2092198581560283,96162
12115,SeaTurtleID2022,loggerhead turtle,train,456,423,1.0780141843971631,192888
12116,SeaTurtleID2022,loggerhead turtle,train,347,266,1.3045112781954886,92302
12117,SeaTurtleID2022,loggerhead turtle,train,184,172,1.069767441860465,31648
12118,SeaTurtleID2022,loggerhead turtle,train,55,44,1.25,2420
12119,SeaTurtleID2022,loggerhead turtle,train,109,92,1.184782608695652,10028
12120,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12121,SeaTurtleID2022,loggerhead turtle,train,60,44,1.3636363636363635,2640
12122,SeaTurtleID2022,loggerhead turtle,train,409,328,1.2469512195121952,134152
12123,SeaTurtleID2022,loggerhead turtle,train,343,414,0.8285024154589372,142002
12124,SeaTurtleID2022,loggerhead turtle,train,505,516,0.9786821705426356,260580
12125,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12126,SeaTurtleID2022,loggerhead turtle,train,390,277,1.407942238267148,108030
12127,SeaTurtleID2022,loggerhead turtle,train,301,215,1.4,64715
12128,SeaTurtleID2022,loggerhead turtle,train,40,39,1.0256410256410255,1560
12129,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12130,SeaTurtleID2022,loggerhead turtle,train,379,277,1.3682310469314078,104983
12131,SeaTurtleID2022,loggerhead turtle,train,92,95,0.968421052631579,8740
12132,SeaTurtleID2022,loggerhead turtle,train,180,187,0.9625668449197861,33660
12133,SeaTurtleID2022,loggerhead turtle,train,61,47,1.297872340425532,2867
12134,SeaTurtleID2022,loggerhead turtle,train,47,37,1.2702702702702702,1739
12135,SeaTurtleID2022,loggerhead turtle,train,99,78,1.2692307692307692,7722
12136,SeaTurtleID2022,loggerhead turtle,train,119,85,1.4,10115
12137,SeaTurtleID2022,loggerhead turtle,train,175,113,1.5486725663716814,19775
12138,SeaTurtleID2022,loggerhead turtle,train,58,40,1.45,2320
12139,SeaTurtleID2022,loggerhead turtle,train,34,24,1.4166666666666667,816
12140,SeaTurtleID2022,loggerhead turtle,train,89,71,1.2535211267605635,6319
12141,SeaTurtleID2022,loggerhead turtle,train,175,113,1.5486725663716814,19775
12142,SeaTurtleID2022,loggerhead turtle,train,52,42,1.2380952380952381,2184
12143,SeaTurtleID2022,loggerhead turtle,train,46,33,1.393939393939394,1518
12144,SeaTurtleID2022,loggerhead turtle,train,94,69,1.3623188405797102,6486
12145,SeaTurtleID2022,loggerhead turtle,train,47,36,1.3055555555555556,1692
12146,SeaTurtleID2022,loggerhead turtle,train,95,67,1.4179104477611941,6365
12147,SeaTurtleID2022,loggerhead turtle,train,95,78,1.2179487179487178,7410
12148,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12149,SeaTurtleID2022,loggerhead turtle,train,98,75,1.3066666666666666,7350
12150,SeaTurtleID2022,loggerhead turtle,train,83,108,0.7685185185185185,8964
12151,SeaTurtleID2022,loggerhead turtle,train,77,103,0.7475728155339806,7931
12152,SeaTurtleID2022,loggerhead turtle,train,92,87,1.0574712643678161,8004
12153,SeaTurtleID2022,loggerhead turtle,train,92,78,1.1794871794871795,7176
12154,SeaTurtleID2022,loggerhead turtle,train,79,77,1.025974025974026,6083
12155,SeaTurtleID2022,loggerhead turtle,train,86,74,1.162162162162162,6364
12156,SeaTurtleID2022,loggerhead turtle,train,95,92,1.0326086956521738,8740
12157,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12158,SeaTurtleID2022,loggerhead turtle,train,106,82,1.2926829268292683,8692
12159,SeaTurtleID2022,loggerhead turtle,train,96,68,1.411764705882353,6528
12160,SeaTurtleID2022,loggerhead turtle,train,147,155,0.9483870967741935,22785
12161,SeaTurtleID2022,loggerhead turtle,train,187,129,1.449612403100775,24123
12162,SeaTurtleID2022,loggerhead turtle,train,183,178,1.0280898876404494,32574
12163,SeaTurtleID2022,loggerhead turtle,train,97,133,0.7293233082706767,12901
12164,SeaTurtleID2022,loggerhead turtle,train,200,197,1.015228426395939,39400
12165,SeaTurtleID2022,loggerhead turtle,train,116,74,1.5675675675675675,8584
12166,SeaTurtleID2022,loggerhead turtle,train,115,82,1.4024390243902438,9430
12167,SeaTurtleID2022,loggerhead turtle,train,115,68,1.6911764705882353,7820
12168,SeaTurtleID2022,loggerhead turtle,train,105,78,1.3461538461538463,8190
12169,SeaTurtleID2022,loggerhead turtle,train,138,127,1.0866141732283465,17526
12170,SeaTurtleID2022,loggerhead turtle,train,117,104,1.125,12168
12171,SeaTurtleID2022,loggerhead turtle,train,119,88,1.3522727272727273,10472
12172,SeaTurtleID2022,loggerhead turtle,train,102,75,1.36,7650
12173,SeaTurtleID2022,loggerhead turtle,train,150,120,1.25,18000
12174,SeaTurtleID2022,loggerhead turtle,train,101,73,1.3835616438356164,7373
12175,SeaTurtleID2022,loggerhead turtle,train,118,90,1.3111111111111111,10620
12176,SeaTurtleID2022,loggerhead turtle,train,165,139,1.1870503597122302,22935
12177,SeaTurtleID2022,loggerhead turtle,train,193,153,1.261437908496732,29529
12178,SeaTurtleID2022,loggerhead turtle,train,123,125,0.984,15375
12179,SeaTurtleID2022,loggerhead turtle,train,127,142,0.8943661971830986,18034
12180,SeaTurtleID2022,loggerhead turtle,train,201,199,1.0100502512562815,39999
12181,SeaTurtleID2022,loggerhead turtle,train,100,114,0.8771929824561403,11400
12182,SeaTurtleID2022,loggerhead turtle,train,113,90,1.2555555555555555,10170
12183,SeaTurtleID2022,loggerhead turtle,train,276,201,1.373134328358209,55476
12184,SeaTurtleID2022,loggerhead turtle,train,308,230,1.3391304347826087,70840
12185,SeaTurtleID2022,loggerhead turtle,train,122,90,1.3555555555555556,10980
12186,SeaTurtleID2022,loggerhead turtle,train,231,185,1.2486486486486486,42735
12187,SeaTurtleID2022,loggerhead turtle,train,547,552,0.9909420289855072,301944
12188,SeaTurtleID2022,loggerhead turtle,train,174,138,1.2608695652173914,24012
12189,SeaTurtleID2022,loggerhead turtle,train,237,178,1.3314606741573034,42186
12190,SeaTurtleID2022,loggerhead turtle,train,366,269,1.3605947955390334,98454
12191,SeaTurtleID2022,loggerhead turtle,train,60,70,0.8571428571428571,4200
12192,SeaTurtleID2022,loggerhead turtle,train,310,293,1.0580204778156996,90830
12193,SeaTurtleID2022,loggerhead turtle,train,562,414,1.357487922705314,232668
12194,SeaTurtleID2022,loggerhead turtle,train,556,418,1.3301435406698565,232408
12195,SeaTurtleID2022,loggerhead turtle,train,110,99,1.1111111111111112,10890
12196,SeaTurtleID2022,loggerhead turtle,train,142,168,0.8452380952380952,23856
12197,SeaTurtleID2022,loggerhead turtle,train,168,132,1.2727272727272727,22176
12198,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12199,SeaTurtleID2022,loggerhead turtle,train,51,88,0.5795454545454546,4488
12200,SeaTurtleID2022,loggerhead turtle,train,48,33,1.4545454545454546,1584
12201,SeaTurtleID2022,loggerhead turtle,train,132,141,0.9361702127659575,18612
12202,SeaTurtleID2022,loggerhead turtle,train,143,105,1.361904761904762,15015
12203,SeaTurtleID2022,loggerhead turtle,train,138,144,0.9583333333333334,19872
12204,SeaTurtleID2022,loggerhead turtle,train,76,54,1.4074074074074074,4104
12205,SeaTurtleID2022,loggerhead turtle,train,184,150,1.2266666666666666,27600
12206,SeaTurtleID2022,loggerhead turtle,train,136,133,1.0225563909774436,18088
12207,SeaTurtleID2022,loggerhead turtle,train,227,173,1.3121387283236994,39271
12208,SeaTurtleID2022,loggerhead turtle,train,137,123,1.113821138211382,16851
12209,SeaTurtleID2022,loggerhead turtle,train,146,163,0.8957055214723927,23798
12210,SeaTurtleID2022,loggerhead turtle,train,100,77,1.2987012987012987,7700
12211,SeaTurtleID2022,loggerhead turtle,train,120,91,1.3186813186813187,10920
12212,SeaTurtleID2022,loggerhead turtle,train,133,142,0.9366197183098591,18886
12213,SeaTurtleID2022,loggerhead turtle,train,98,105,0.9333333333333333,10290
12214,SeaTurtleID2022,loggerhead turtle,train,163,167,0.9760479041916168,27221
12215,SeaTurtleID2022,loggerhead turtle,train,164,176,0.9318181818181818,28864
12216,SeaTurtleID2022,loggerhead turtle,train,117,107,1.0934579439252337,12519
12217,SeaTurtleID2022,loggerhead turtle,train,128,117,1.0940170940170941,14976
12218,SeaTurtleID2022,loggerhead turtle,train,98,108,0.9074074074074074,10584
12219,SeaTurtleID2022,loggerhead turtle,train,146,136,1.0735294117647058,19856
12220,SeaTurtleID2022,loggerhead turtle,train,100,90,1.1111111111111112,9000
12221,SeaTurtleID2022,loggerhead turtle,train,121,154,0.7857142857142857,18634
12222,SeaTurtleID2022,loggerhead turtle,train,120,135,0.8888888888888888,16200
12223,SeaTurtleID2022,loggerhead turtle,train,477,314,1.519108280254777,149778
12224,SeaTurtleID2022,loggerhead turtle,train,161,160,1.00625,25760
12225,SeaTurtleID2022,loggerhead turtle,train,92,74,1.2432432432432432,6808
12226,SeaTurtleID2022,loggerhead turtle,train,137,120,1.1416666666666666,16440
12227,SeaTurtleID2022,loggerhead turtle,train,91,76,1.1973684210526316,6916
12228,SeaTurtleID2022,loggerhead turtle,train,154,152,1.013157894736842,23408
12229,SeaTurtleID2022,loggerhead turtle,train,86,61,1.4098360655737705,5246
12230,SeaTurtleID2022,loggerhead turtle,train,287,217,1.3225806451612903,62279
12231,SeaTurtleID2022,loggerhead turtle,train,190,154,1.2337662337662338,29260
12232,SeaTurtleID2022,loggerhead turtle,train,52,36,1.4444444444444444,1872
12233,SeaTurtleID2022,loggerhead turtle,train,119,133,0.8947368421052632,15827
12234,SeaTurtleID2022,loggerhead turtle,train,378,410,0.9219512195121952,154980
12235,SeaTurtleID2022,loggerhead turtle,train,311,379,0.820580474934037,117869
12236,SeaTurtleID2022,loggerhead turtle,train,153,197,0.7766497461928934,30141
12237,SeaTurtleID2022,loggerhead turtle,train,177,159,1.1132075471698113,28143
12238,SeaTurtleID2022,loggerhead turtle,train,204,159,1.2830188679245282,32436
12239,SeaTurtleID2022,loggerhead turtle,train,224,176,1.2727272727272727,39424
12240,SeaTurtleID2022,loggerhead turtle,train,306,230,1.3304347826086957,70380
12241,SeaTurtleID2022,loggerhead turtle,train,88,73,1.2054794520547945,6424
12242,SeaTurtleID2022,loggerhead turtle,train,229,192,1.1927083333333333,43968
12243,SeaTurtleID2022,loggerhead turtle,train,172,170,1.011764705882353,29240
12244,SeaTurtleID2022,loggerhead turtle,train,104,83,1.2530120481927711,8632
12245,SeaTurtleID2022,loggerhead turtle,train,217,203,1.0689655172413792,44051
12246,SeaTurtleID2022,loggerhead turtle,train,233,183,1.273224043715847,42639
12247,SeaTurtleID2022,loggerhead turtle,train,265,204,1.2990196078431373,54060
12248,SeaTurtleID2022,loggerhead turtle,train,194,147,1.3197278911564625,28518
12249,SeaTurtleID2022,loggerhead turtle,train,187,155,1.206451612903226,28985
12250,SeaTurtleID2022,loggerhead turtle,train,268,189,1.417989417989418,50652
12251,SeaTurtleID2022,loggerhead turtle,train,243,183,1.3278688524590163,44469
12252,SeaTurtleID2022,loggerhead turtle,train,244,181,1.3480662983425415,44164
12253,SeaTurtleID2022,loggerhead turtle,train,114,92,1.2391304347826086,10488
12254,SeaTurtleID2022,loggerhead turtle,train,105,98,1.0714285714285714,10290
12255,SeaTurtleID2022,loggerhead turtle,train,178,168,1.0595238095238095,29904
12256,SeaTurtleID2022,loggerhead turtle,train,138,112,1.2321428571428572,15456
12257,SeaTurtleID2022,loggerhead turtle,train,177,161,1.0993788819875776,28497
12258,SeaTurtleID2022,loggerhead turtle,train,73,54,1.3518518518518519,3942
12259,SeaTurtleID2022,loggerhead turtle,train,88,95,0.9263157894736842,8360
12260,SeaTurtleID2022,loggerhead turtle,train,339,262,1.2938931297709924,88818
12261,SeaTurtleID2022,loggerhead turtle,train,200,143,1.3986013986013985,28600
12262,SeaTurtleID2022,loggerhead turtle,train,95,86,1.1046511627906976,8170
12263,SeaTurtleID2022,loggerhead turtle,train,275,223,1.2331838565022422,61325
12264,SeaTurtleID2022,loggerhead turtle,train,225,151,1.490066225165563,33975
12265,SeaTurtleID2022,loggerhead turtle,train,240,167,1.437125748502994,40080
12266,SeaTurtleID2022,loggerhead turtle,train,247,187,1.320855614973262,46189
12267,SeaTurtleID2022,loggerhead turtle,train,186,167,1.1137724550898203,31062
12268,SeaTurtleID2022,loggerhead turtle,train,211,191,1.1047120418848169,40301
12269,SeaTurtleID2022,loggerhead turtle,train,191,147,1.2993197278911566,28077
12270,SeaTurtleID2022,loggerhead turtle,train,89,77,1.155844155844156,6853
12271,SeaTurtleID2022,loggerhead turtle,train,142,104,1.3653846153846154,14768
12272,SeaTurtleID2022,loggerhead turtle,train,288,344,0.8372093023255814,99072
12273,SeaTurtleID2022,loggerhead turtle,train,92,89,1.0337078651685394,8188
12274,SeaTurtleID2022,loggerhead turtle,train,188,157,1.197452229299363,29516
12275,SeaTurtleID2022,loggerhead turtle,train,46,27,1.7037037037037037,1242
12276,SeaTurtleID2022,loggerhead turtle,train,406,286,1.4195804195804196,116116
12277,SeaTurtleID2022,loggerhead turtle,train,179,170,1.0529411764705883,30430
12278,SeaTurtleID2022,loggerhead turtle,train,188,153,1.2287581699346406,28764
12279,SeaTurtleID2022,loggerhead turtle,train,297,335,0.8865671641791045,99495
12280,SeaTurtleID2022,loggerhead turtle,train,247,318,0.7767295597484277,78546
12281,SeaTurtleID2022,loggerhead turtle,train,58,34,1.7058823529411764,1972
12282,SeaTurtleID2022,loggerhead turtle,train,81,58,1.396551724137931,4698
12283,SeaTurtleID2022,loggerhead turtle,train,47,34,1.3823529411764706,1598
12284,SeaTurtleID2022,loggerhead turtle,train,117,78,1.5,9126
12285,SeaTurtleID2022,loggerhead turtle,train,41,29,1.4137931034482758,1189
12286,SeaTurtleID2022,loggerhead turtle,train,125,103,1.2135922330097086,12875
12287,SeaTurtleID2022,loggerhead turtle,train,214,161,1.329192546583851,34454
12288,SeaTurtleID2022,loggerhead turtle,train,35,23,1.5217391304347827,805
12289,SeaTurtleID2022,loggerhead turtle,train,256,176,1.4545454545454546,45056
12290,SeaTurtleID2022,loggerhead turtle,train,35,27,1.2962962962962963,945
12291,SeaTurtleID2022,loggerhead turtle,train,149,141,1.0567375886524824,21009
12292,SeaTurtleID2022,loggerhead turtle,train,106,129,0.8217054263565892,13674
12293,SeaTurtleID2022,loggerhead turtle,train,188,136,1.3823529411764706,25568
12294,SeaTurtleID2022,loggerhead turtle,train,50,31,1.6129032258064515,1550
12295,SeaTurtleID2022,loggerhead turtle,train,185,117,1.5811965811965811,21645
12296,SeaTurtleID2022,loggerhead turtle,train,92,76,1.2105263157894737,6992
12297,SeaTurtleID2022,loggerhead turtle,train,137,123,1.113821138211382,16851
12298,SeaTurtleID2022,loggerhead turtle,train,74,82,0.9024390243902439,6068
12299,SeaTurtleID2022,loggerhead turtle,train,127,146,0.8698630136986302,18542
12300,SeaTurtleID2022,loggerhead turtle,train,42,31,1.3548387096774193,1302
12301,SeaTurtleID2022,loggerhead turtle,train,122,120,1.0166666666666666,14640
12302,SeaTurtleID2022,loggerhead turtle,train,142,129,1.1007751937984496,18318
12303,SeaTurtleID2022,loggerhead turtle,train,44,29,1.5172413793103448,1276
12304,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12305,SeaTurtleID2022,loggerhead turtle,train,125,162,0.7716049382716049,20250
12306,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12307,SeaTurtleID2022,loggerhead turtle,train,114,98,1.163265306122449,11172
12308,SeaTurtleID2022,loggerhead turtle,train,120,101,1.188118811881188,12120
12309,SeaTurtleID2022,loggerhead turtle,train,66,80,0.825,5280
12310,SeaTurtleID2022,loggerhead turtle,train,169,201,0.8407960199004975,33969
12311,SeaTurtleID2022,loggerhead turtle,train,311,263,1.182509505703422,81793
12312,SeaTurtleID2022,loggerhead turtle,train,133,177,0.751412429378531,23541
12313,SeaTurtleID2022,loggerhead turtle,train,221,194,1.1391752577319587,42874
12314,SeaTurtleID2022,loggerhead turtle,train,165,186,0.8870967741935484,30690
12315,SeaTurtleID2022,loggerhead turtle,train,186,151,1.2317880794701987,28086
12316,SeaTurtleID2022,loggerhead turtle,train,154,128,1.203125,19712
12317,SeaTurtleID2022,loggerhead turtle,train,195,153,1.2745098039215685,29835
12318,SeaTurtleID2022,loggerhead turtle,train,61,90,0.6777777777777778,5490
12319,SeaTurtleID2022,loggerhead turtle,train,154,115,1.3391304347826087,17710
12320,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12321,SeaTurtleID2022,loggerhead turtle,train,111,89,1.247191011235955,9879
12322,SeaTurtleID2022,loggerhead turtle,train,110,107,1.02803738317757,11770
12323,SeaTurtleID2022,loggerhead turtle,train,106,85,1.2470588235294118,9010
12324,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12325,SeaTurtleID2022,loggerhead turtle,train,104,73,1.4246575342465753,7592
12326,SeaTurtleID2022,loggerhead turtle,train,56,53,1.0566037735849056,2968
12327,SeaTurtleID2022,loggerhead turtle,train,98,77,1.2727272727272727,7546
12328,SeaTurtleID2022,loggerhead turtle,train,137,111,1.2342342342342343,15207
12329,SeaTurtleID2022,loggerhead turtle,train,36,21,1.7142857142857142,756
12330,SeaTurtleID2022,loggerhead turtle,train,221,184,1.201086956521739,40664
12331,SeaTurtleID2022,loggerhead turtle,train,209,228,0.9166666666666666,47652
12332,SeaTurtleID2022,loggerhead turtle,train,160,130,1.2307692307692308,20800
12333,SeaTurtleID2022,loggerhead turtle,train,104,84,1.2380952380952381,8736
12334,SeaTurtleID2022,loggerhead turtle,train,42,29,1.4482758620689655,1218
12335,SeaTurtleID2022,loggerhead turtle,train,2000,1333,1.5003750937734435,2666000
12336,SeaTurtleID2022,loggerhead turtle,train,170,133,1.2781954887218046,22610
12337,SeaTurtleID2022,loggerhead turtle,train,116,97,1.1958762886597938,11252
12338,SeaTurtleID2022,loggerhead turtle,train,133,125,1.064,16625
12339,SeaTurtleID2022,loggerhead turtle,train,116,91,1.2747252747252746,10556
12340,SeaTurtleID2022,loggerhead turtle,train,138,124,1.1129032258064515,17112
12341,SeaTurtleID2022,loggerhead turtle,train,104,90,1.1555555555555554,9360
12342,SeaTurtleID2022,loggerhead turtle,train,479,380,1.2605263157894737,182020
12343,SeaTurtleID2022,loggerhead turtle,train,324,268,1.208955223880597,86832
12344,SeaTurtleID2022,loggerhead turtle,train,214,194,1.1030927835051547,41516
12345,SeaTurtleID2022,loggerhead turtle,train,174,172,1.0116279069767442,29928
12346,SeaTurtleID2022,loggerhead turtle,train,312,313,0.9968051118210862,97656
12347,SeaTurtleID2022,loggerhead turtle,train,57,47,1.2127659574468086,2679
12348,SeaTurtleID2022,loggerhead turtle,train,57,45,1.2666666666666666,2565
12349,SeaTurtleID2022,loggerhead turtle,train,82,67,1.2238805970149254,5494
12350,SeaTurtleID2022,loggerhead turtle,train,77,66,1.1666666666666667,5082
12351,SeaTurtleID2022,loggerhead turtle,train,51,38,1.3421052631578947,1938
12352,SeaTurtleID2022,loggerhead turtle,train,92,63,1.4603174603174602,5796
12353,SeaTurtleID2022,loggerhead turtle,train,34,22,1.5454545454545454,748
12354,SeaTurtleID2022,loggerhead turtle,train,39,36,1.0833333333333333,1404
12355,SeaTurtleID2022,loggerhead turtle,train,39,36,1.0833333333333333,1404
12356,SeaTurtleID2022,loggerhead turtle,train,51,29,1.7586206896551724,1479
12357,SeaTurtleID2022,loggerhead turtle,train,41,39,1.0512820512820513,1599
12358,SeaTurtleID2022,loggerhead turtle,train,32,33,0.9696969696969697,1056
12359,SeaTurtleID2022,loggerhead turtle,train,27,20,1.35,540
12360,SeaTurtleID2022,loggerhead turtle,train,231,193,1.1968911917098446,44583
12361,SeaTurtleID2022,loggerhead turtle,train,198,174,1.1379310344827587,34452
12362,SeaTurtleID2022,loggerhead turtle,train,245,225,1.0888888888888888,55125
12363,SeaTurtleID2022,loggerhead turtle,train,485,402,1.2064676616915422,194970
12364,SeaTurtleID2022,loggerhead turtle,train,597,428,1.394859813084112,255516
12365,SeaTurtleID2022,loggerhead turtle,train,306,307,0.996742671009772,93942
12366,SeaTurtleID2022,loggerhead turtle,train,684,492,1.3902439024390243,336528
12367,SeaTurtleID2022,loggerhead turtle,train,273,245,1.1142857142857143,66885
12368,SeaTurtleID2022,loggerhead turtle,train,395,325,1.2153846153846153,128375
12369,SeaTurtleID2022,loggerhead turtle,train,479,414,1.1570048309178744,198306
12370,SeaTurtleID2022,loggerhead turtle,train,312,226,1.3805309734513274,70512
12371,SeaTurtleID2022,loggerhead turtle,train,265,187,1.4171122994652405,49555
12372,SeaTurtleID2022,loggerhead turtle,train,191,167,1.1437125748502994,31897
12373,SeaTurtleID2022,loggerhead turtle,train,256,212,1.2075471698113207,54272
12374,SeaTurtleID2022,loggerhead turtle,train,397,349,1.1375358166189111,138553
12375,SeaTurtleID2022,loggerhead turtle,train,326,411,0.7931873479318735,133986
12376,SeaTurtleID2022,loggerhead turtle,train,109,105,1.0380952380952382,11445
12377,SeaTurtleID2022,loggerhead turtle,train,264,312,0.8461538461538461,82368
12378,SeaTurtleID2022,loggerhead turtle,train,101,74,1.364864864864865,7474
12379,SeaTurtleID2022,loggerhead turtle,train,255,199,1.2814070351758795,50745
12380,SeaTurtleID2022,loggerhead turtle,train,103,78,1.3205128205128205,8034
12381,SeaTurtleID2022,loggerhead turtle,train,266,202,1.316831683168317,53732
12382,SeaTurtleID2022,loggerhead turtle,train,90,66,1.3636363636363635,5940
12383,SeaTurtleID2022,loggerhead turtle,train,97,69,1.4057971014492754,6693
12384,SeaTurtleID2022,loggerhead turtle,train,128,131,0.9770992366412213,16768
12385,SeaTurtleID2022,loggerhead turtle,train,130,119,1.0924369747899159,15470
12386,SeaTurtleID2022,loggerhead turtle,train,91,71,1.2816901408450705,6461
12387,SeaTurtleID2022,loggerhead turtle,train,95,95,1.0,9025
12388,SeaTurtleID2022,loggerhead turtle,train,44,41,1.0731707317073171,1804
12389,SeaTurtleID2022,loggerhead turtle,train,90,106,0.8490566037735849,9540
12390,SeaTurtleID2022,loggerhead turtle,train,65,56,1.1607142857142858,3640
12391,SeaTurtleID2022,loggerhead turtle,train,29,26,1.1153846153846154,754
12392,SeaTurtleID2022,loggerhead turtle,train,37,27,1.3703703703703705,999
12393,SeaTurtleID2022,loggerhead turtle,train,274,275,0.9963636363636363,75350
12394,SeaTurtleID2022,loggerhead turtle,train,390,321,1.2149532710280373,125190
12395,SeaTurtleID2022,loggerhead turtle,train,371,314,1.1815286624203822,116494
12396,SeaTurtleID2022,loggerhead turtle,train,170,173,0.9826589595375722,29410
